sales_order_number,order_date,channel,customer_number,payment_method,product_number,product_name,variant_size,variant_color,quantity,unit_price,net_revenue,unit_cost
AB-2026-14912,2026-01-10,Amazon,K-15395,Kreditkarte,HOOD-ZP-XL-NAV,Zip-Hoodie Heavy,XL,Navy,1,89.9,89.9,28.0
AB-2026-14913,2026-03-05,Eigener Shop,K-18936,Vorkasse,CAP-LG-M-NAV,Cap Logo,M,Navy,1,24.9,24.9,6.0
AB-2026-14914,2026-06-06,Eigener Shop,K-13925,Vorkasse,TEE-OVS-XS-OLI,T-Shirt Oversized,XS,Oliv,1,34.9,34.9,9.0
AB-2026-14914,2026-06-06,Eigener Shop,K-13925,Vorkasse,SOCK-3P-XL-WEI,Sneaker Socken 3er-Pack,XL,Weiss,1,19.9,19.9,4.8
AB-2026-14914,2026-06-06,Eigener Shop,K-13925,Vorkasse,SOCK-3P-XS-WEI,Sneaker Socken 3er-Pack,XS,Weiss,1,19.9,19.9,4.8
AB-2026-14915,2026-03-05,Eigener Shop,K-13784,Kreditkarte,HOOD-ZP-XL-NAV,Zip-Hoodie Heavy,XL,Navy,1,89.9,89.9,28.0
AB-2026-14916,2026-03-30,Eigener Shop,K-17244,PayPal,SOCK-3P-XL-WEI,Sneaker Socken 3er-Pack,XL,Weiss,1,19.9,19.9,4.8
AB-2026-14917,2026-02-09,Eigener Shop,K-11076,PayPal,TEE-OVS-L-NAV,T-Shirt Oversized,L,Navy,1,34.9,34.9,9.0
AB-2026-14918,2026-03-25,Eigener Shop,K-10610,PayPal,JOG-CL-L-SCH,Jogger Classic,L,Schwarz,1,64.9,64.9,19.5
AB-2026-14919,2026-02-23,Eigener Shop,K-16145,PayPal,CAP-LG-M-NAV,Cap Logo,M,Navy,1,24.9,24.9,6.0
AB-2026-14920,2026-01-29,Eigener Shop,K-14718,PayPal,TEE-BAS-XL-WEI,T-Shirt Basic,XL,Weiss,1,29.9,29.9,7.5
AB-2026-14921,2026-06-06,Zalando,K-10166,Vorkasse,TEE-BAS-L-SCH,T-Shirt Basic,L,Schwarz,1,29.9,29.9,7.5
AB-2026-14922,2026-06-11,Amazon,K-16010,Kreditkarte,CAP-LG-L-OLI,Cap Logo,L,Oliv,1,24.9,24.9,6.0
AB-2026-14923,2026-01-31,Eigener Shop,K-16010,Rechnungskauf,JOG-CL-XL-OLI,Jogger Classic,XL,Oliv,1,64.9,64.9,19.5
AB-2026-14923,2026-01-31,Eigener Shop,K-16010,Rechnungskauf,KLEID-PR-S-OLI,Sommerkleid Print,S,Oliv,1,79.9,79.9,24.0
AB-2026-14923,2026-01-31,Eigener Shop,K-16010,Rechnungskauf,HOOD-CL-XL-NAV,Hoodie Classic,XL,Navy,1,69.9,69.9,21.0
AB-2026-14924,2026-06-05,Amazon,K-11013,Kreditkarte,HOOD-ZP-L-WEI,Zip-Hoodie Heavy,L,Weiss,1,89.9,89.9,28.0
AB-2026-14924,2026-06-05,Amazon,K-11013,Kreditkarte,CAP-LG-XS-OLI,Cap Logo,XS,Oliv,1,24.9,24.9,6.0
AB-2026-14925,2026-01-10,Amazon,K-10604,Kreditkarte,HOOD-CL-M-NAV,Hoodie Classic,M,Navy,1,69.9,69.9,21.0
AB-2026-14926,2026-04-11,Eigener Shop,K-15596,Rechnungskauf,CAP-LG-XS-SCH,Cap Logo,XS,Schwarz,1,24.9,24.9,6.0
AB-2026-14927,2026-03-24,Amazon,K-11731,PayPal,SOCK-3P-L-OLI,Sneaker Socken 3er-Pack,L,Oliv,1,19.9,19.9,4.8
AB-2026-14927,2026-03-24,Amazon,K-11731,PayPal,KLEID-PR-XS-NAV,Sommerkleid Print,XS,Navy,1,79.9,79.9,24.0
AB-2026-14928,2026-01-04,Eigener Shop,K-18113,Kreditkarte,HOOD-CL-XL-WEI,Hoodie Classic,XL,Weiss,1,69.9,69.9,21.0
AB-2026-14929,2026-05-19,Eigener Shop,K-14235,PayPal,KLEID-PR-XS-SCH,Sommerkleid Print,XS,Schwarz,1,79.9,79.9,24.0
AB-2026-14929,2026-05-19,Eigener Shop,K-14235,PayPal,KLEID-PR-XL-SCH,Sommerkleid Print,XL,Schwarz,1,79.9,79.9,24.0
AB-2026-14929,2026-05-19,Eigener Shop,K-14235,PayPal,JOG-CL-XS-OLI,Jogger Classic,XS,Oliv,1,64.9,64.9,19.5
AB-2026-14929,2026-05-19,Eigener Shop,K-14235,PayPal,JOG-CL-M-OLI,Jogger Classic,M,Oliv,1,64.9,64.9,19.5
AB-2026-14929,2026-05-19,Eigener Shop,K-14235,PayPal,TEE-BAS-L-OLI,T-Shirt Basic,L,Oliv,1,29.9,29.9,7.5
AB-2026-14929,2026-05-19,Eigener Shop,K-14235,PayPal,TEE-BAS-XS-OLI,T-Shirt Basic,XS,Oliv,1,29.9,29.9,7.5
AB-2026-14930,2026-02-21,Amazon,K-19161,PayPal,HOOD-CL-XL-WEI,Hoodie Classic,XL,Weiss,1,69.9,69.9,21.0
AB-2026-14930,2026-02-21,Amazon,K-19161,PayPal,JOG-CL-XL-SCH,Jogger Classic,XL,Schwarz,1,64.9,64.9,19.5
AB-2026-14931,2026-01-06,Amazon,K-13029,Rechnungskauf,TEE-BAS-M-NAV,T-Shirt Basic,M,Navy,1,29.9,29.9,7.5
AB-2026-14931,2026-01-06,Amazon,K-13029,Rechnungskauf,HOOD-CL-S-NAV,Hoodie Classic,S,Navy,1,69.9,69.9,21.0
AB-2026-14932,2026-02-28,Zalando,K-16006,PayPal,KLEID-PR-L-NAV,Sommerkleid Print,L,Navy,1,79.9,79.9,24.0
AB-2026-14933,2026-06-02,Zalando,K-17889,Rechnungskauf,JOG-CL-S-WEI,Jogger Classic,S,Weiss,1,64.9,64.9,19.5
AB-2026-14933,2026-06-02,Zalando,K-17889,Rechnungskauf,SOCK-3P-L-SCH,Sneaker Socken 3er-Pack,L,Schwarz,1,19.9,19.9,4.8
AB-2026-14934,2026-04-15,Eigener Shop,K-13867,PayPal,SOCK-3P-XS-OLI,Sneaker Socken 3er-Pack,XS,Oliv,1,19.9,19.9,4.8
AB-2026-14934,2026-04-15,Eigener Shop,K-13867,PayPal,SOCK-3P-XL-OLI,Sneaker Socken 3er-Pack,XL,Oliv,1,19.9,19.9,4.8
AB-2026-14935,2026-05-31,Eigener Shop,K-14155,Rechnungskauf,JOG-CL-XS-WEI,Jogger Classic,XS,Weiss,1,64.9,64.9,19.5
AB-2026-14936,2026-06-13,Amazon,K-16229,Rechnungskauf,KLEID-PR-S-WEI,Sommerkleid Print,S,Weiss,1,79.9,79.9,24.0
AB-2026-14937,2026-01-13,Eigener Shop,K-15612,Rechnungskauf,JOG-CL-M-NAV,Jogger Classic,M,Navy,1,64.9,64.9,19.5
AB-2026-14938,2026-04-20,Eigener Shop,K-10376,Kreditkarte,HOOD-ZP-L-OLI,Zip-Hoodie Heavy,L,Oliv,1,89.9,89.9,28.0
AB-2026-14939,2026-01-28,Zalando,K-15834,Rechnungskauf,SOCK-3P-M-OLI,Sneaker Socken 3er-Pack,M,Oliv,1,19.9,19.9,4.8
AB-2026-14940,2026-03-18,Amazon,K-17775,Kreditkarte,CAP-LG-L-WEI,Cap Logo,L,Weiss,1,24.9,24.9,6.0
AB-2026-14940,2026-03-18,Amazon,K-17775,Kreditkarte,HOOD-ZP-XS-WEI,Zip-Hoodie Heavy,XS,Weiss,1,89.9,89.9,28.0
AB-2026-14940,2026-03-18,Amazon,K-17775,Kreditkarte,JOG-CL-M-NAV,Jogger Classic,M,Navy,1,64.9,64.9,19.5
AB-2026-14941,2026-06-13,Eigener Shop,K-17359,PayPal,SOCK-3P-XL-WEI,Sneaker Socken 3er-Pack,XL,Weiss,1,19.9,19.9,4.8
AB-2026-14942,2026-03-17,Eigener Shop,K-15175,PayPal,TEE-OVS-L-OLI,T-Shirt Oversized,L,Oliv,1,34.9,34.9,9.0
AB-2026-14942,2026-03-17,Eigener Shop,K-15175,PayPal,HOOD-CL-XS-SCH,Hoodie Classic,XS,Schwarz,1,69.9,69.9,21.0
AB-2026-14942,2026-03-17,Eigener Shop,K-15175,PayPal,TEE-BAS-L-SCH,T-Shirt Basic,L,Schwarz,1,29.9,29.9,7.5
AB-2026-14943,2026-02-24,Amazon,K-10090,PayPal,CAP-LG-S-WEI,Cap Logo,S,Weiss,1,24.9,24.9,6.0
AB-2026-14943,2026-02-24,Amazon,K-10090,PayPal,HOOD-CL-L-OLI,Hoodie Classic,L,Oliv,1,69.9,69.9,21.0
AB-2026-14944,2026-05-31,Eigener Shop,K-11172,Vorkasse,HOOD-ZP-XL-SCH,Zip-Hoodie Heavy,XL,Schwarz,1,89.9,89.9,28.0
AB-2026-14944,2026-05-31,Eigener Shop,K-11172,Vorkasse,KLEID-PR-M-OLI,Sommerkleid Print,M,Oliv,1,79.9,79.9,24.0
AB-2026-14945,2026-04-29,Zalando,K-11149,PayPal,CAP-LG-M-WEI,Cap Logo,M,Weiss,1,24.9,24.9,6.0
AB-2026-14946,2026-03-24,Amazon,K-18855,Rechnungskauf,SOCK-3P-L-SCH,Sneaker Socken 3er-Pack,L,Schwarz,1,19.9,19.9,4.8
AB-2026-14947,2026-01-16,Eigener Shop,K-16442,Rechnungskauf,KLEID-PR-L-SCH,Sommerkleid Print,L,Schwarz,1,79.9,79.9,24.0
AB-2026-14948,2026-06-22,Eigener Shop,K-18707,Rechnungskauf,TEE-BAS-M-NAV,T-Shirt Basic,M,Navy,1,29.9,29.9,7.5
AB-2026-14948,2026-06-22,Eigener Shop,K-18707,Rechnungskauf,TEE-BAS-L-NAV,T-Shirt Basic,L,Navy,1,29.9,29.9,7.5
AB-2026-14949,2026-02-17,Eigener Shop,K-17070,Rechnungskauf,TEE-OVS-XL-SCH,T-Shirt Oversized,XL,Schwarz,1,34.9,34.9,9.0
AB-2026-14950,2026-01-12,Eigener Shop,K-15979,PayPal,CAP-LG-L-SCH,Cap Logo,L,Schwarz,1,24.9,24.9,6.0
AB-2026-14950,2026-01-12,Eigener Shop,K-15979,PayPal,HOOD-ZP-M-NAV,Zip-Hoodie Heavy,M,Navy,1,89.9,89.9,28.0
AB-2026-14951,2026-04-11,Zalando,K-18949,Kreditkarte,TEE-OVS-XL-SCH,T-Shirt Oversized,XL,Schwarz,1,34.9,34.9,9.0
AB-2026-14951,2026-04-11,Zalando,K-18949,Kreditkarte,KLEID-PR-L-OLI,Sommerkleid Print,L,Oliv,1,79.9,79.9,24.0
AB-2026-14952,2026-05-12,Amazon,K-13226,Rechnungskauf,KLEID-PR-S-WEI,Sommerkleid Print,S,Weiss,1,79.9,79.9,24.0
AB-2026-14952,2026-05-12,Amazon,K-13226,Rechnungskauf,KLEID-PR-L-WEI,Sommerkleid Print,L,Weiss,1,79.9,79.9,24.0
AB-2026-14952,2026-05-12,Amazon,K-13226,Rechnungskauf,CAP-LG-XS-NAV,Cap Logo,XS,Navy,1,24.9,24.9,6.0
AB-2026-14952,2026-05-12,Amazon,K-13226,Rechnungskauf,CAP-LG-XL-NAV,Cap Logo,XL,Navy,1,24.9,24.9,6.0
AB-2026-14953,2026-02-27,Eigener Shop,K-15540,Vorkasse,JOG-CL-S-SCH,Jogger Classic,S,Schwarz,1,64.9,64.9,19.5
AB-2026-14953,2026-02-27,Eigener Shop,K-15540,Vorkasse,TEE-OVS-XS-SCH,T-Shirt Oversized,XS,Schwarz,1,34.9,34.9,9.0
AB-2026-14954,2026-01-18,Eigener Shop,K-10425,Rechnungskauf,HOOD-CL-S-WEI,Hoodie Classic,S,Weiss,1,69.9,69.9,21.0
AB-2026-14955,2026-06-09,Zalando,K-10089,Rechnungskauf,HOOD-ZP-XS-SCH,Zip-Hoodie Heavy,XS,Schwarz,1,89.9,89.9,28.0
AB-2026-14955,2026-06-09,Zalando,K-10089,Rechnungskauf,JOG-CL-XL-OLI,Jogger Classic,XL,Oliv,1,64.9,64.9,19.5
AB-2026-14956,2026-01-29,Eigener Shop,K-18125,PayPal,TEE-BAS-S-SCH,T-Shirt Basic,S,Schwarz,1,29.9,29.9,7.5
AB-2026-14957,2026-03-29,Eigener Shop,K-10821,Rechnungskauf,TEE-BAS-XL-OLI,T-Shirt Basic,XL,Oliv,1,29.9,29.9,7.5
AB-2026-14958,2026-05-18,Eigener Shop,K-17886,Vorkasse,TEE-BAS-L-OLI,T-Shirt Basic,L,Oliv,1,29.9,29.9,7.5
AB-2026-14958,2026-05-18,Eigener Shop,K-17886,Vorkasse,HOOD-ZP-XS-WEI,Zip-Hoodie Heavy,XS,Weiss,1,89.9,89.9,28.0
AB-2026-14959,2026-01-13,Amazon,K-17002,Vorkasse,HOOD-ZP-XL-SCH,Zip-Hoodie Heavy,XL,Schwarz,1,89.9,89.9,28.0
AB-2026-14959,2026-01-13,Amazon,K-17002,Vorkasse,HOOD-ZP-L-SCH,Zip-Hoodie Heavy,L,Schwarz,1,89.9,89.9,28.0
AB-2026-14960,2026-02-24,Eigener Shop,K-12138,Rechnungskauf,SOCK-3P-L-OLI,Sneaker Socken 3er-Pack,L,Oliv,1,19.9,19.9,4.8
AB-2026-14961,2026-01-13,Eigener Shop,K-15380,PayPal,HOOD-CL-S-WEI,Hoodie Classic,S,Weiss,1,69.9,69.9,21.0
AB-2026-14962,2026-05-03,Eigener Shop,K-11738,PayPal,CAP-LG-M-NAV,Cap Logo,M,Navy,1,24.9,24.9,6.0
AB-2026-14963,2026-02-17,Amazon,K-13981,Vorkasse,JOG-CL-XL-WEI,Jogger Classic,XL,Weiss,1,64.9,64.9,19.5
AB-2026-14963,2026-02-17,Amazon,K-13981,Vorkasse,CAP-LG-L-OLI,Cap Logo,L,Oliv,1,24.9,24.9,6.0
AB-2026-14964,2026-01-19,Eigener Shop,K-18666,Kreditkarte,SOCK-3P-XL-OLI,Sneaker Socken 3er-Pack,XL,Oliv,1,19.9,19.9,4.8
AB-2026-14965,2026-03-11,Eigener Shop,K-14321,PayPal,HOOD-CL-M-WEI,Hoodie Classic,M,Weiss,1,69.9,69.9,21.0
AB-2026-14966,2026-04-07,Eigener Shop,K-12455,PayPal,JOG-CL-L-NAV,Jogger Classic,L,Navy,1,64.9,64.9,19.5
AB-2026-14966,2026-04-07,Eigener Shop,K-12455,PayPal,HOOD-ZP-XL-SCH,Zip-Hoodie Heavy,XL,Schwarz,1,89.9,89.9,28.0
AB-2026-14967,2026-06-21,Eigener Shop,K-10928,PayPal,TEE-OVS-XL-OLI,T-Shirt Oversized,XL,Oliv,1,34.9,34.9,9.0
AB-2026-14967,2026-06-21,Eigener Shop,K-10928,PayPal,JOG-CL-L-NAV,Jogger Classic,L,Navy,1,64.9,64.9,19.5
AB-2026-14968,2026-02-03,Eigener Shop,K-15153,Kreditkarte,HOOD-ZP-XL-OLI,Zip-Hoodie Heavy,XL,Oliv,1,89.9,89.9,28.0
AB-2026-14968,2026-02-03,Eigener Shop,K-15153,Kreditkarte,CAP-LG-XS-SCH,Cap Logo,XS,Schwarz,1,24.9,24.9,6.0
AB-2026-14969,2026-04-08,Amazon,K-11244,Vorkasse,CAP-LG-XL-OLI,Cap Logo,XL,Oliv,1,24.9,24.9,6.0
AB-2026-14970,2026-02-04,Eigener Shop,K-16080,PayPal,TEE-OVS-L-SCH,T-Shirt Oversized,L,Schwarz,1,34.9,34.9,9.0
AB-2026-14971,2026-06-29,Eigener Shop,K-17323,PayPal,KLEID-PR-XL-WEI,Sommerkleid Print,XL,Weiss,1,79.9,79.9,24.0
AB-2026-14972,2026-03-11,Amazon,K-13422,Rechnungskauf,HOOD-ZP-S-OLI,Zip-Hoodie Heavy,S,Oliv,1,89.9,89.9,28.0
AB-2026-14972,2026-03-11,Amazon,K-13422,Rechnungskauf,HOOD-ZP-XS-WEI,Zip-Hoodie Heavy,XS,Weiss,1,89.9,89.9,28.0
AB-2026-14972,2026-03-11,Amazon,K-13422,Rechnungskauf,HOOD-ZP-XL-SCH,Zip-Hoodie Heavy,XL,Schwarz,1,89.9,89.9,28.0
AB-2026-14973,2026-05-11,Zalando,K-13860,Rechnungskauf,HOOD-ZP-L-WEI,Zip-Hoodie Heavy,L,Weiss,1,89.9,89.9,28.0
AB-2026-14973,2026-05-11,Zalando,K-13860,Rechnungskauf,SOCK-3P-XS-SCH,Sneaker Socken 3er-Pack,XS,Schwarz,1,19.9,19.9,4.8
AB-2026-14974,2026-01-01,Eigener Shop,K-19427,Rechnungskauf,HOOD-ZP-L-WEI,Zip-Hoodie Heavy,L,Weiss,1,89.9,89.9,28.0
AB-2026-14975,2026-01-16,Eigener Shop,K-12237,Rechnungskauf,TEE-OVS-XL-WEI,T-Shirt Oversized,XL,Weiss,1,34.9,34.9,9.0
AB-2026-14975,2026-01-16,Eigener Shop,K-12237,Rechnungskauf,TEE-BAS-L-NAV,T-Shirt Basic,L,Navy,1,29.9,29.9,7.5
AB-2026-14976,2026-02-04,Eigener Shop,K-19760,Rechnungskauf,HOOD-CL-S-WEI,Hoodie Classic,S,Weiss,1,69.9,69.9,21.0
AB-2026-14976,2026-02-04,Eigener Shop,K-19760,Rechnungskauf,HOOD-CL-S-NAV,Hoodie Classic,S,Navy,1,69.9,69.9,21.0
AB-2026-14977,2026-05-02,Eigener Shop,K-18306,Kreditkarte,KLEID-PR-L-OLI,Sommerkleid Print,L,Oliv,1,79.9,79.9,24.0
AB-2026-14977,2026-05-02,Eigener Shop,K-18306,Kreditkarte,KLEID-PR-XS-OLI,Sommerkleid Print,XS,Oliv,1,79.9,79.9,24.0
AB-2026-14978,2026-05-13,Eigener Shop,K-10589,PayPal,TEE-OVS-XL-SCH,T-Shirt Oversized,XL,Schwarz,1,34.9,34.9,9.0
AB-2026-14979,2026-03-29,Eigener Shop,K-12824,Kreditkarte,SOCK-3P-S-SCH,Sneaker Socken 3er-Pack,S,Schwarz,1,19.9,19.9,4.8
AB-2026-14979,2026-03-29,Eigener Shop,K-12824,Kreditkarte,HOOD-CL-M-OLI,Hoodie Classic,M,Oliv,1,69.9,69.9,21.0
AB-2026-14980,2026-01-14,Eigener Shop,K-13219,PayPal,TEE-BAS-M-NAV,T-Shirt Basic,M,Navy,1,29.9,29.9,7.5
AB-2026-14981,2026-06-16,Amazon,K-16681,Rechnungskauf,JOG-CL-M-OLI,Jogger Classic,M,Oliv,1,64.9,64.9,19.5
AB-2026-14981,2026-06-16,Amazon,K-16681,Rechnungskauf,HOOD-CL-S-SCH,Hoodie Classic,S,Schwarz,1,69.9,69.9,21.0
AB-2026-14981,2026-06-16,Amazon,K-16681,Rechnungskauf,CAP-LG-L-NAV,Cap Logo,L,Navy,1,24.9,24.9,6.0
AB-2026-14982,2026-01-13,Zalando,K-13544,Rechnungskauf,HOOD-CL-S-WEI,Hoodie Classic,S,Weiss,1,69.9,69.9,21.0
AB-2026-14982,2026-01-13,Zalando,K-13544,Rechnungskauf,KLEID-PR-XS-SCH,Sommerkleid Print,XS,Schwarz,1,79.9,79.9,24.0
AB-2026-14982,2026-01-13,Zalando,K-13544,Rechnungskauf,JOG-CL-XL-NAV,Jogger Classic,XL,Navy,1,64.9,64.9,19.5
AB-2026-14983,2026-06-21,Eigener Shop,K-18027,Rechnungskauf,SOCK-3P-M-OLI,Sneaker Socken 3er-Pack,M,Oliv,1,19.9,19.9,4.8
AB-2026-14983,2026-06-21,Eigener Shop,K-18027,Rechnungskauf,SOCK-3P-XS-OLI,Sneaker Socken 3er-Pack,XS,Oliv,1,19.9,19.9,4.8
AB-2026-14983,2026-06-21,Eigener Shop,K-18027,Rechnungskauf,CAP-LG-S-NAV,Cap Logo,S,Navy,1,24.9,24.9,6.0
AB-2026-14983,2026-06-21,Eigener Shop,K-18027,Rechnungskauf,CAP-LG-XS-NAV,Cap Logo,XS,Navy,1,24.9,24.9,6.0
AB-2026-14984,2026-03-12,Eigener Shop,K-13050,PayPal,HOOD-CL-M-OLI,Hoodie Classic,M,Oliv,1,69.9,69.9,21.0
AB-2026-14985,2026-04-06,Eigener Shop,K-16628,PayPal,TEE-BAS-XS-WEI,T-Shirt Basic,XS,Weiss,1,29.9,29.9,7.5
AB-2026-14986,2026-05-27,Eigener Shop,K-13521,Rechnungskauf,CAP-LG-M-WEI,Cap Logo,M,Weiss,1,24.9,24.9,6.0
AB-2026-14987,2026-01-28,Amazon,K-12954,Vorkasse,TEE-BAS-L-OLI,T-Shirt Basic,L,Oliv,1,29.9,29.9,7.5
AB-2026-14988,2026-06-05,Amazon,K-16890,Kreditkarte,SOCK-3P-L-SCH,Sneaker Socken 3er-Pack,L,Schwarz,1,19.9,19.9,4.8
AB-2026-14989,2026-05-07,Eigener Shop,K-11489,Rechnungskauf,TEE-BAS-XL-WEI,T-Shirt Basic,XL,Weiss,1,29.9,29.9,7.5
AB-2026-14990,2026-06-22,Eigener Shop,K-19574,PayPal,CAP-LG-L-WEI,Cap Logo,L,Weiss,1,24.9,24.9,6.0
AB-2026-14991,2026-06-30,Amazon,K-10027,PayPal,CAP-LG-M-SCH,Cap Logo,M,Schwarz,1,24.9,24.9,6.0
AB-2026-14991,2026-06-30,Amazon,K-10027,PayPal,HOOD-CL-L-SCH,Hoodie Classic,L,Schwarz,1,69.9,69.9,21.0
AB-2026-14992,2026-04-25,Zalando,K-11384,Rechnungskauf,JOG-CL-XL-NAV,Jogger Classic,XL,Navy,1,64.9,64.9,19.5
AB-2026-14993,2026-06-27,Amazon,K-14399,Kreditkarte,HOOD-ZP-XS-SCH,Zip-Hoodie Heavy,XS,Schwarz,1,89.9,89.9,28.0
AB-2026-14994,2026-05-19,Amazon,K-13312,Kreditkarte,HOOD-ZP-S-WEI,Zip-Hoodie Heavy,S,Weiss,1,89.9,89.9,28.0
AB-2026-14995,2026-02-08,Eigener Shop,K-16584,PayPal,CAP-LG-S-NAV,Cap Logo,S,Navy,1,24.9,24.9,6.0
AB-2026-14996,2026-01-24,Amazon,K-18190,PayPal,CAP-LG-S-WEI,Cap Logo,S,Weiss,1,24.9,24.9,6.0
AB-2026-14997,2026-03-15,Amazon,K-17222,Rechnungskauf,HOOD-ZP-L-SCH,Zip-Hoodie Heavy,L,Schwarz,1,89.9,89.9,28.0
AB-2026-14997,2026-03-15,Amazon,K-17222,Rechnungskauf,SOCK-3P-L-SCH,Sneaker Socken 3er-Pack,L,Schwarz,1,19.9,19.9,4.8
AB-2026-14998,2026-03-02,Amazon,K-13912,Rechnungskauf,KLEID-PR-XS-WEI,Sommerkleid Print,XS,Weiss,1,79.9,79.9,24.0
AB-2026-14999,2026-01-08,Eigener Shop,K-10097,Rechnungskauf,SOCK-3P-L-OLI,Sneaker Socken 3er-Pack,L,Oliv,1,19.9,19.9,4.8
AB-2026-15000,2026-05-13,Eigener Shop,K-10115,PayPal,HOOD-CL-XS-OLI,Hoodie Classic,XS,Oliv,1,69.9,69.9,21.0
AB-2026-15000,2026-05-13,Eigener Shop,K-10115,PayPal,CAP-LG-XS-NAV,Cap Logo,XS,Navy,1,24.9,24.9,6.0
AB-2026-15001,2026-05-10,Eigener Shop,K-12661,PayPal,CAP-LG-M-SCH,Cap Logo,M,Schwarz,1,24.9,24.9,6.0
AB-2026-15001,2026-05-10,Eigener Shop,K-12661,PayPal,CAP-LG-XL-SCH,Cap Logo,XL,Schwarz,1,24.9,24.9,6.0
AB-2026-15002,2026-05-20,Eigener Shop,K-13082,PayPal,SOCK-3P-XL-OLI,Sneaker Socken 3er-Pack,XL,Oliv,1,19.9,19.9,4.8
AB-2026-15002,2026-05-20,Eigener Shop,K-13082,PayPal,SOCK-3P-XL-NAV,Sneaker Socken 3er-Pack,XL,Navy,1,19.9,19.9,4.8
AB-2026-15002,2026-05-20,Eigener Shop,K-13082,PayPal,TEE-OVS-L-SCH,T-Shirt Oversized,L,Schwarz,1,34.9,34.9,9.0
AB-2026-15003,2026-02-13,Eigener Shop,K-14346,Rechnungskauf,JOG-CL-XL-WEI,Jogger Classic,XL,Weiss,1,64.9,64.9,19.5
AB-2026-15004,2026-01-29,Eigener Shop,K-14900,Kreditkarte,SOCK-3P-L-NAV,Sneaker Socken 3er-Pack,L,Navy,1,19.9,19.9,4.8
AB-2026-15004,2026-01-29,Eigener Shop,K-14900,Kreditkarte,CAP-LG-S-OLI,Cap Logo,S,Oliv,1,24.9,24.9,6.0
AB-2026-15004,2026-01-29,Eigener Shop,K-14900,Kreditkarte,TEE-BAS-M-NAV,T-Shirt Basic,M,Navy,1,29.9,29.9,7.5
AB-2026-15005,2026-02-06,Eigener Shop,K-17027,Vorkasse,JOG-CL-XL-NAV,Jogger Classic,XL,Navy,1,64.9,64.9,19.5
AB-2026-15006,2026-01-31,Amazon,K-19439,Rechnungskauf,TEE-OVS-S-WEI,T-Shirt Oversized,S,Weiss,1,34.9,34.9,9.0
AB-2026-15007,2026-03-29,Eigener Shop,K-16672,Kreditkarte,KLEID-PR-XS-WEI,Sommerkleid Print,XS,Weiss,1,79.9,79.9,24.0
AB-2026-15008,2026-01-09,Zalando,K-18392,PayPal,KLEID-PR-S-WEI,Sommerkleid Print,S,Weiss,1,79.9,79.9,24.0
AB-2026-15009,2026-01-01,Amazon,K-10857,Rechnungskauf,TEE-BAS-XL-SCH,T-Shirt Basic,XL,Schwarz,1,29.9,29.9,7.5
AB-2026-15010,2026-05-24,Eigener Shop,K-19068,Vorkasse,TEE-BAS-S-NAV,T-Shirt Basic,S,Navy,1,29.9,29.9,7.5
AB-2026-15011,2026-06-21,Eigener Shop,K-17716,Vorkasse,KLEID-PR-M-NAV,Sommerkleid Print,M,Navy,1,79.9,79.9,24.0
AB-2026-15011,2026-06-21,Eigener Shop,K-17716,Vorkasse,KLEID-PR-M-SCH,Sommerkleid Print,M,Schwarz,1,79.9,79.9,24.0
AB-2026-15012,2026-01-03,Eigener Shop,K-11958,PayPal,KLEID-PR-XS-OLI,Sommerkleid Print,XS,Oliv,1,79.9,79.9,24.0
AB-2026-15012,2026-01-03,Eigener Shop,K-11958,PayPal,TEE-OVS-M-SCH,T-Shirt Oversized,M,Schwarz,1,34.9,34.9,9.0
AB-2026-15012,2026-01-03,Eigener Shop,K-11958,PayPal,TEE-BAS-L-SCH,T-Shirt Basic,L,Schwarz,1,29.9,29.9,7.5
AB-2026-15013,2026-04-22,Zalando,K-19853,Rechnungskauf,TEE-OVS-L-NAV,T-Shirt Oversized,L,Navy,1,34.9,34.9,9.0
AB-2026-15014,2026-01-07,Amazon,K-15303,Kreditkarte,KLEID-PR-S-SCH,Sommerkleid Print,S,Schwarz,1,79.9,79.9,24.0
AB-2026-15014,2026-01-07,Amazon,K-15303,Kreditkarte,TEE-OVS-L-OLI,T-Shirt Oversized,L,Oliv,1,34.9,34.9,9.0
AB-2026-15015,2026-06-23,Amazon,K-11799,Rechnungskauf,JOG-CL-S-WEI,Jogger Classic,S,Weiss,1,64.9,64.9,19.5
AB-2026-15015,2026-06-23,Amazon,K-11799,Rechnungskauf,JOG-CL-XL-WEI,Jogger Classic,XL,Weiss,1,64.9,64.9,19.5
AB-2026-15016,2026-06-30,Eigener Shop,K-13093,Rechnungskauf,HOOD-ZP-XL-WEI,Zip-Hoodie Heavy,XL,Weiss,1,89.9,89.9,28.0
AB-2026-15017,2026-06-26,Eigener Shop,K-18827,Kreditkarte,KLEID-PR-XS-WEI,Sommerkleid Print,XS,Weiss,1,79.9,79.9,24.0
AB-2026-15017,2026-06-26,Eigener Shop,K-18827,Kreditkarte,KLEID-PR-S-WEI,Sommerkleid Print,S,Weiss,1,79.9,79.9,24.0
AB-2026-15017,2026-06-26,Eigener Shop,K-18827,Kreditkarte,SOCK-3P-XS-NAV,Sneaker Socken 3er-Pack,XS,Navy,1,19.9,19.9,4.8
AB-2026-15017,2026-06-26,Eigener Shop,K-18827,Kreditkarte,SOCK-3P-S-NAV,Sneaker Socken 3er-Pack,S,Navy,1,19.9,19.9,4.8
